molecule_id,original_smiles,fragment_smiles,dealed_smiles
102,[*]NCC1=CC=C(C=C1)C2=C3C(=NN2C)C(=O)N(C=N3)CC4(CCN(CC4)C(=O)C[C@@H](C)C5=CC=CC=C5)O,*N,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(C[NH2:1])cc4)n(C)nc3c2=O)CC1)c1ccccc1
103,[*]N1C(=O)C2=CC(=C(N=C2N(C1=O)CC)N)C(=O)N,*n1cnc2ncccc2c1,CCn1c(=O)[n:1]c(=O)c2cc(C(N)=O)c(N)nc21
104,[*]C1=NC=C(C=N1)[C@@H]2C3=C(C[C@H](N2CC(C)(C)F)C)C4=CC=CC=C4N3,*c1ncccn1,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc([Br:1])nc2)N1CC(C)(C)F
105,[*]C1=NC(=C2C=CNC2=N1)C3=CN(N=C3)C4(CN(C4)S(=O)(=O)CC)CC#N,*c1ncc2ccnc2n1,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3nc([Br:1])nc4[nH]ccc34)cn2)C1
106,[*]C1CN(CCO1)C2=NC=NC3=C2C(=CN3)C4=CC=CC(=C4)C#N,*COC,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC([Br:1])C4)c23)c1
107,[*]C1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)N(C)CC)F)N=C2,*c1ccccc1,CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc([Br:1])cc4)cc23)c1F
108,[*]C1=CC=C(C=C1)C(=O)N[C@H]2CC[C@@H](CC2)N(C3=CC(=C(C=C3)C#N)Cl)C,*c1ccccc1,CN(c1ccc(C#N)c(Cl)c1)[C@H]1CC[C@H](NC(=O)c2ccc([Br:1])cc2)CC1
109,[*]C(=O)NC1=CC(=C(C(=C1)Cl)C)CN2CCN(CC2)C3CCOCC3,*C(N)=O,Cc1c(Cl)cc([NH2:1])cc1CN1CCN(C2CCOCC2)CC1
110,[*]C(=O)C1=CC=C(C=C1)S(=O)(=O)N,*C,NS(=O)(=O)c1ccc(C(=O)[Br:1])cc1
111,[*]N1[C@@H]2CC[C@H]1C[C@H](C2)OC3=CC(=C(C=C3)C#N)Cl,*N1C2CCCC1CC2,N#Cc1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)[NH:1]3)cc1Cl
112,[*]C(=O)CCN(C1=CC2=C(C=C1)SC=N2)C(=O)[C@@H]3CCCN3C(=O)[C@H](C(C)(C)C)NC(=O)C4=CC5=C(S4)C=CC(=C5)C(F)(F)P(=O)(O)O,*C(C)=O,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCC[C@H]1C(=O)N(CCC(=O)[OH:1])c1ccc2scnc2c1
113,[*]N1CCC(CC1)C2=CC(=C(C=C2C)NC3=NC=C(C(=C3)NC4=CC=CC=C4C(=O)NC)C(F)(F)F)OC(C)C,*N1CCCCC1,CNC(=O)c1ccccc1Nc1cc(Nc2cc(C)c(C3CC[NH:1]CC3)cc2OC(C)C)ncc1C(F)(F)F
114,[*]N1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)C#CC4=CC5=C(NN=C5)N=C4)C(F)(F)F,*N1CCNCC1,Cc1ccc(C(=O)Nc2ccc(CN3CC[NH:1]CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1
115,[*]N1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)NC4=CC(=CC=C4)NC(=O)C=C)C(F)(F)F)OC,*N1CCNCC1,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CC[NH:1]CC4)cc3OC)ncc2C(F)(F)F)c1
116,[*]OC1=CC=C(C=C1)C(=O)N[C@H]2C([C@@H](C2(C)C)OC3=CC(=C(C=C3)C#N)C(F)(F)F)(C)C,*O,CC1(C)[C@H](NC(=O)c2ccc([OH:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(C(F)(F)F)c1
117,[*]N1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,*N,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC[NH:1]CC1
118,[*]C1CCN(CC1)CC2=CC(=C(C=C2OC)C3=CN(C(=O)C4=C3C=CN=C4)C)OC,*C1CCNCC1,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN1CCC([Br:1])CC1
119,[*]C1=C(C(=C(C=C1)C2=NC=C(N=C2N)N3CCC(CC3)(C)N)Cl)Cl,*c1ccccc1,CC1(N)CCN(c2cnc(-c3ccc([Br:1])c(Cl)c3Cl)c(N)n2)CC1
120,[*]N1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=C3)NC4=CC=CC=C4C(=O)NC)C(F)(F)F)OC,*N1CCNCC1,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CC[NH:1]CC3)cc2OC)ncc1C(F)(F)F
121,[*]NC[C@H](C1=CC=C(C=C1)Cl)C(=O)N2CCN(CC2)C3=NC=NC4=C3[C@@H](CC4)C,*N,C[C@@H]1CCc2ncnc(N3CCN(C(=O)[C@H](C[NH2:1])c4ccc(Cl)cc4)CC3)c21
122,[*]C(=O)C1=CC=C(C=C1)NC(=O)[C@H]2[C@@H]([C@@]3(C4=C(C=C(C=C4)Cl)NC3=O)C5(N2)CCCCC5)C6=C(C(=CC=C6)Cl)F,*C,O=C([Br:1])c1ccc(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)cc1
123,[*]N1C[C@@H](C[C@H]1COC2=NC3=C(C(=NC=C3C(=N2)N4C[C@H]5CC[C@@H](C4)N5)C6=C7C(=CC(=C6)O)C=CC(=C7CC)F)F)F,*N1CCCC1,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@H]5C[C@@H](F)C[NH:1]5)nc4c3F)c12
124,[*]N1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C,*N1CCNCC1,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CC[NH:1]CC5)c4)nc23)cc1
125,[*]C#CC1=CC=C(C=C1)OCCCC2=C(N=C(S2)N3CCC4=C(C3)C(=CC=C4)C(=O)NC5=NC6=CC=CC=C6S5)C(=O)O,*C,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCCOc3ccc(C#C[Br:1])cc3)s1)CC2
126,[*]C1=CC(=C(C=C1)[C@@H]2C3=C(C[C@H](N2CC(F)F)C)C4=C(C=C3)NN=C4)OC,*c1ccccc1,COc1cc([Br:1])ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)F
127,[*]C1=CC=C(C=C1)C2=CSC(=N2)N3CC4CCC(C3)O4,*c1ccccc1,[Br:1]c1ccc(-c2csc(N3CC4CCC(C3)O4)n2)cc1
128,[*]C1=CN=C(C2=CC(=C(C=C12)C(=O)N)OC)OC[C@@H]3CCC(=O)N3,*c1cncc2ccccc12,COc1cc2c(OC[C@@H]3CCC(=O)N3)ncc([Br:1])c2cc1C(N)=O
129,[*]C1=NC(=CC=C1)[C@H](C)NC(=O)C2=CC3=CC=CC=C3C=C2,*c1ccccn1,C[C@H](NC(=O)c1ccc2ccccc2c1)c1cccc([Br:1])n1
130,[*]C1=CN=C(C=C1)[C@@H]2C3=C(C[C@H](N2CC(F)F)C)C4=C(C=C3)NN=C4,*c1cccnc1,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc([Br:1])cn2)N1CC(F)F
131,[*]N(C)C1=NC(=NC(=C1)C)NC2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3,*N,Cc1cc([NH:1]C)nc(Nc2ccc(NC(=O)Cc3ccccc3)cc2)n1
132,[*]C(=O)CC1=CC(=CC=C1)OCCCN(CC2=C(C(=CC=C2)C(F)(F)F)Cl)CC(C3=CC=CC=C3)C4=CC=CC=C4,*C(C)=O,O=C(Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1)[OH:1]
133,[*]NC(=O)C1=CC2=C(C=C1CS(=O)(=O)C)C3=CN(C(=O)C4=C3C(=CN4)CN2C5=C(C=C(C=N5)F)F)C,*NC=O,Cn1cc2c3c(c[nH]c3c1=O)CN(c1ncc(F)cc1F)c1cc(C(=O)[OH:1])c(CS(C)(=O)=O)cc1-2
134,[*]OC1=CC2=C(C=C1)N=C(S2)/N=N/C3=CC=C(C=C3)N(C)C,*O,CN(C)c1ccc(/N=N/c2nc3ccc([OH:1])cc3s2)cc1
135,[*]NC(=O)C1=CC2=C(N1)C(=O)N(C=C2C3=CC=CC=C3)C,*NC=O,Cn1cc(-c2ccccc2)c2cc(C(=O)[OH:1])[nH]c2c1=O
136,[*]C(=O)NC1=CC(=C(C(=C1)Cl)C)CN2CCC(CC2)N3CCOCC3,*C(N)=O,Cc1c(Cl)cc([NH2:1])cc1CN1CCC(N2CCOCC2)CC1
137,[*]C(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,*C(N)=O,Nc1ccccc1NC(=O)c1ccc([NH2:1])cc1
138,[*]N1CCN(CC1)CCOC2=CC3=C(C=C2)N4C=C(N=C4S3)C5=CC=C(C=C5)NC(=O)NC6=NOC(=C6)C(C)(C)C,*N1CCNCC1,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CC[NH:1]CC5)ccc34)cc2)no1
139,[*]CO[C@@H]1[C@H]2[C@H]([C@H](C[C@@]2(C(=O)/C(=C/[C@@H]3[C@@H](C3(C)C)CCC1=C)/C)O)C)O,*COC,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](O)[C@@H]3[C@H]1OC[Br:1])C2(C)C
140,[*]N1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl)NC(=O)C=C,*N1CCNCC1,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CC[NH:1]CC1
141,[*]N1CCC(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=CC=C4NS(=O)(=O)C)Cl)OC,*N1CCCCC1,COc1cc(C2CC[NH:1]CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1
142,[*]C1=NC(=CC=C1)[C@H](C)NC(=O)C2=CC3=C(C=C2)C(=CC=C3)C4=CC=C(C=C4)C(F)(F)F,*c1ccccn1,C[C@H](NC(=O)c1ccc2c(-c3ccc(C(F)(F)F)cc3)cccc2c1)c1cccc([Br:1])n1
143,[*]C1=CC=C(C=C1)C(=O)N[C@H]2C([C@@H](C2(C)C)OC3=CC(=C(C=C3)C#N)F)(C)C,*c1ccccc1,CC1(C)[C@H](NC(=O)c2ccc([Br:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(F)c1
144,[*]C1=C(C(=CC=C1)O)C(=O)NC(=O)NC2CCCCC2,*c1ccccc1,O=C(NC(=O)c1c(O)cccc1[Br:1])NC1CCCCC1
145,[*]C(=O)C1CCCCN1CC2=CC(=C(C=C2)OCC3=C(C(=CC=C3)C4=CC=CC=C4)C)Br,*C(=O)C1CCCCN1,Cc1c(COc2ccc(CN3CCCCC3C(=O)[OH:1])cc2Br)cccc1-c1ccccc1
146,[*]NC1=CC=CC2=C1C(=O)N(C2=O)C3CCC(=O)NC3=O,*N,O=C1CCC(N2C(=O)c3cccc([NH2:1])c3C2=O)C(=O)N1
147,[*]N1CCN(CC1)[C@H]2CC[C@@H](CC2)N3N=C(C4=C(N=CN=C34)N)C5=CC=C(C=C5)OC6=CC=CC=C6,*N1CCNCC1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CC[C@H](N2CC[NH:1]CC2)CC1
148,[*]C(=O)C1=C(C=C(C=C1)N2C(=S)N(C(=O)C23CCC3)C4=CC(=C(N=C4)C#N)C(F)(F)F)F,*C,N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(C(=O)[Br:1])c(F)c3)C2=S)cc1C(F)(F)F
149,[*]C1=CC2=C(N1)C(=O)N(C=C2C3=C(C=CC(=C3)NS(=O)(=O)CC)OC4=C(C=C(C=C4)F)F)C,*c1cc2ccncc2n1,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]c([Br:1])cc23)c1
150,[*]C(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,*C(=O)N1CCCCC1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)[OH:1])C1
151,[*]C1=CC=C(C=C1)CCC2=C(N(N=C2C3=CC=C(C=C3)C(F)(F)F)C4=NC5=C(N4)C=CC(=C5)Cl)O,*c1ccccc1,Oc1c(CCc2ccc([Br:1])cc2)c(-c2ccc(C(F)(F)F)cc2)nn1-c1nc2cc(Cl)ccc2[nH]1
152,[*]N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C3=CN=C(C(=N3)C(=O)NC4=CN=CC=C4)N,*N1CCNCC1,Nc1ncc(-c2ccc(S(=O)(=O)N3CC[NH:1]CC3)cc2)nc1C(=O)Nc1cccnc1
153,[*]N1C=C(N=N1)COC2=CC=CC(=C2)CC3=CN=C(S3)NC(=O)CSC4=NC(=CC(=N4)C)C,*n1ccnn1,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4c[n:1]nn4)c3)s2)n1
154,[*]C(=O)N1CC[C@@H](C1)NC2=NC3=C(C=CC(=C3)F)N(C4=C2C=C(C=C4)Cl)CC(F)F,*C(=O)N1CCCC1,O=C(N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1)[OH:1]
155,[*]C1=NC(=C2C=CNC2=N1)C3=CN(N=C3)CCC,*c1ncc2ccnc2n1,CCCn1cc(-c2nc([Br:1])nc3[nH]ccc23)cn1
156,[*]C(=O)C1=NN=C(C=C1)N2CCC3(CC2)C[C@@H](N(C3)C4=CC(=C(C=C4)C#N)Cl)C,*C,C[C@H]1CC2(CCN(c3ccc(C(=O)[Br:1])nn3)CC2)CN1c1ccc(C#N)c(Cl)c1
157,[*]C1=CC=C(C=C1)C2=NNC(=C2)C3=CC4=C(C=C3)OCO4,*c1ccccc1,[Br:1]c1ccc(-c2cc(-c3ccc4c(c3)OCO4)[nH]n2)cc1
158,[*]NCC1=CC=C(C=C1)C2=CC3=C(N=CN=C3N2)C4=C(C(=CC(=C4)F)NC(=O)C5=CC=C(C=C5)C(C)(C)O)C,*N,Cc1c(NC(=O)c2ccc(C(C)(C)O)cc2)cc(F)cc1-c1ncnc2[nH]c(-c3ccc(C[NH2:1])cc3)cc12
159,[*]N1CCN(CC1)CC[C@H](CSC2=CC=CC=C2)NC3=C(C=C(C=C3)S(=O)(=O)NC(=O)C4=CC=C(C=C4)N5CCN(CC5)CC6=C(CCC(C6)(C)C)C7=CC=C(C=C7)Cl)S(=O)(=O)C(F)(F)F,*N1CCNCC1,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CC[NH:1]CC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
160,[*]N1CCC2(CC1)CCN(C2C)C3=C(C(=C(C=C3)C#N)Cl)C,*N1CCC2(CCNC2)CC1,Cc1c(N2CCC3(CC[NH:1]CC3)C2C)ccc(C#N)c1Cl
161,[*]N1CCC(CC1)N2C3=NC(=NC(=C3C=N2)NC4=NNC(=C4)C)NCC5=C(C=C(C=C5)F)F,*N1CCCCC1,Cc1cc(Nc2nc(NCc3ccc(F)cc3F)nc3c2cnn3C2CC[NH:1]CC2)n[nH]1
162,[*]N(C)CCOC1=CC=C(C=C1)/C(=C(/CC)\C2=CC=CC=C2)/C3=CC=C(C=C3)O,*N,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCC[NH:1]C)cc1)c1ccccc1
163,[*]C1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=NNC(=C3)C)Cl,*c1ccccc1,Cc1cc(Nc2nc(Nc3ccc([Br:1])cc3)ncc2Cl)n[nH]1
164,[*]C1=CC=C(C=C1)C2=CSC(=N2)N3CCOCC3C,*c1ccccc1,CC1COCCN1c1nc(-c2ccc([Br:1])cc2)cs1
165,[*]C(=O)N1CCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,*C(=O)N1CCNCC1,COc1cc2nc(N3CCN(C(=O)[OH:1])CC3)nc(N)c2cc1OC
166,[*]C1=CC(=CC=C1)C2=C(SC3=C2C=CC(=C3)O)C4=CC=C(C=C4)O,*c1ccccc1,Oc1ccc(-c2sc3cc(O)ccc3c2-c2cccc([Br:1])c2)cc1
167,[*]C1=CC(=C(C=C1)C2=CSC(=N2)N3CCOCC3)C,*c1ccccc1,Cc1cc([Br:1])ccc1-c1csc(N2CCOCC2)n1
168,[*]C(=O)C1=CC=C(C=C1)NC2=NC=C3C=C(N(C3=N2)C4CCCC4)C(=O)N(C)C,*C,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)[Br:1])cc3)nc2n1C1CCCC1
169,[*]N1CCC(CC1)N(C)C2=NC3=C(C=C2)N(C=C3C4=CN=CN=C4)C5=C(C=CC(=C5F)NS(=O)(=O)CCC)F,*N1CCCCC1,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CC[NH:1]CC4)ccc32)c1F
170,[*]N1CCN(CC1)C2=NC=C(C=C2)C3=CC4=C(CN(C4=O)C(C5=CC=CC=C5O)C(=O)NC6=NC=CS6)C=C3,*N1CCNCC1,O=C(Nc1nccs1)C(c1ccccc1O)N1Cc2ccc(-c3ccc(N4CC[NH:1]CC4)nc3)cc2C1=O
171,[*]O[C@H]1CC[C@]2(C(C1(C)C)CC[C@@]3(C2C[C@H](C4[C@]3(CCC4[C@@](C)(CCCC(C)(C)OC)O)C)O)C)C,*O,COC(C)(C)CCC[C@@](C)(O)C1CC[C@]2(C)C1[C@H](O)CC1[C@@]3(C)CC[C@H]([OH:1])C(C)(C)C3CC[C@]12C
172,[*]C(=O)[C@H](CCCCNC(=O)C1=CC(=C(C=C1)C)Br)NC(=O)[C@H](CC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)CC4=CC(=C(C=C4)O)OC,*C(C)=O,COc1cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(C(F)(F)P(=O)(O)O)cc2)C(=O)N[C@@H](CCCCNC(=O)c2ccc(C)c(Br)c2)C(=O)[OH:1])ccc1O
173,[*]C1=CC=C(C=C1)N2C=C(C(=N2)C(=O)N)NC(=O)C3=COC(=N3)C4=CC(=NC=C4)NCC5CC5,*c1ccccc1,NC(=O)c1nn(-c2ccc([Br:1])cc2)cc1NC(=O)c1coc(-c2ccnc(NCC3CC3)c2)n1
174,[*]NNC(=O)CSC1=NC2=CC=CC=C2O1,*N,O=C(CSc1nc2ccccc2o1)N[NH2:1]
175,[*]N1CCN(CC1)C2=NC=C(C=C2)C3=CC(=C4C(=CN(C4=C3)[C@H](C)CC)C)C(=O)NCC5=C(C=C(NC5=O)C)C,*N1CCNCC1,CC[C@@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CC[NH:1]CC4)nc3)cc21
176,[*]NCCNC1=NON=C1/C(=N\O)/NC2=CC(=C(C=C2)F)Br,*N,O/N=C(/Nc1ccc(F)c(Br)c1)c1nonc1NCC[NH2:1]
177,[*]N1C2=CC(=CC3=C2C(=C1C4=CC=C(C=C4)CNC)CCNC3=O)F,*n1cc2c3c(cccc31)CNCC2,CNCc1ccc(-c2c3c4c(cc(F)cc4[n:1]2)C(=O)NCC3)cc1
178,[*]N1CCN(CC1)C2=CC(=C(C=C2NC(=O)/C(=C/C3=CC=NC=C3)/C#N)NC4=NC=CC(=N4)C5=CN(C6=CC=CC=C65)C)OC,*N1CCNCC1,COc1cc(N2CC[NH:1]CC2)c(NC(=O)/C(C#N)=C/c2ccncc2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1
179,[*]/C=C(\C#N)/C(=O)NC1=CC(=C(C=C1N2CCN(CC2)C)OC)NC3=NC=CC(=N3)C4=CN(C5=CC=CC=C54)C,*C,COc1cc(N2CCN(C)CC2)c(NC(=O)C(C#N)=C[Br:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1
180,[*]C1=C(C=C(C=N1)C(=O)NC2=CC=C(C=C2)OC(F)(F)Cl)C3=CC=NN3,*c1ccccn1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc([Br:1])c(-c2ccn[nH]2)c1
181,[*]C1=CC(=C(C=C1C)NC2=NC=C(C(=N2)NC3=CC=CC=C3S(=O)(=O)C(C)C)Cl)OC,*c1ccccc1,COc1cc([Br:1])c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
182,[*]N1CCC(CC1)CCC(=O)NC2=CC3=C(C=C2)C(=O)N(C=N3)CC4(CCN(CC4)C(=O)C[C@@H](C)C5=CC=CC=C5)O,*N1CCCCC1,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3cc(NC(=O)CCC4CC[NH:1]CC4)ccc3c2=O)CC1)c1ccccc1
183,[*]N1CCN(CC1)C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5,*N1CCNCC1,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CC[NH:1]CC2)n1
184,[*]C(=O)N(CC1=CC=C(C=C1)Cl)CC2=CC(=C(C(=C2)F)F)F,*C(N)=O,Fc1cc(C[NH:1]Cc2ccc(Cl)cc2)cc(F)c1F
185,[*]NC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,*NC=O,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)[OH:1]
186,[*]C(=O)N1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,*C(=O)N1CCNCC1,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C(=O)[OH:1])CC4)c(OC)cc23)c(Cl)cc1Cl
187,[*]C(=O)C1=NN(C2=CC=CC=C21)CC3=C(C=C(C=C3)Cl)Cl,*C,O=C([Br:1])c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
188,[*]C(=O)N1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,*C(=O)N1CCNCC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)[OH:1])CC1
189,[*]C(=O)C1=C(C=C(C=C1)C2=CC3=C(C=C2)N(C(=O)CC3)C)OC(C)C,*C,CC(C)Oc1cc(-c2ccc3c(c2)CCC(=O)N3C)ccc1C(=O)[Br:1]
190,[*]N1CCC(CC1)CN2C(=C(C3=CC=CC=C32)C(=O)NCC4=C(C=C(NC4=O)C)OC)C,*N1CCCCC1,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n(CC2CC[NH:1]CC2)c2ccccc12
191,[*]C1=CC2=C(C=C1)S(=O)(=O)N(C[C@H](O2)C)CC3=C(C=CC(=C3)[C@H](CC(=O)O)C4=CC5=C(C(=C4)OC)N(N=N5)C)C,*c1ccc2c(c1)OCCNS2,COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4cc([Br:1])ccc4S3(=O)=O)c2)cc2nnn(C)c12
192,[*]NC1CN(C1)CC2=CC(=C(C=C2OC)C3=CN(C(=O)C4=C3C=CN=C4)C)OC,*N,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN1CC([NH2:1])C1
193,[*]OC1=CC=C(C=C1)NC2=NC=C(C(=N2)NCC3=CC(=CC=C3)N(C)S(=O)(=O)C)C(F)(F)F,*O,CN(c1cccc(CNc2nc(Nc3ccc([OH:1])cc3)ncc2C(F)(F)F)c1)S(C)(=O)=O
194,[*]C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,*C(=O)OC1CCC=C2C=CCCC21,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(=O)[OH:1])C1
195,[*]C1=CC(=CC=C1)S(=O)(=O)NC2=CC3=C(C=C2OC4=CC=CC(=C4)OCCC)N(C(=O)N3C)C,*c1ccccc1,CCCOc1cccc(Oc2cc3c(cc2NS(=O)(=O)c2cccc([Br:1])c2)n(C)c(=O)n3C)c1
196,[*]C1=CC=C(C=C1)N(CC(F)(F)F)S(=O)(=O)C2C[C@@H]3C(=C([C@H]2O3)C4=CC=C(C=C4)OCC5=CC=C(C=C5)[N+](=O)[O-])C6=CC=C(C=C6)OCC7=CC=C(C=C7)[N+](=O)[O-],*c1ccccc1,O=[N+]([O-])c1ccc(COc2ccc(C3=C(c4ccc(OCc5ccc([N+](=O)[O-])cc5)cc4)[C@H]4CC(S(=O)(=O)N(CC(F)(F)F)c5ccc([Br:1])cc5)[C@@H]3O4)cc2)cc1
197,[*]C1CCN(CC1)C2=CC(=C(C=C2)NC(=O)C3=CC=CC(=N3)C4=CC=NN4)OC,*C1CCNCC1,COc1cc(N2CCC([Br:1])CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1
198,[*]C1=CC(=CC(=C1)NC2=NN3C(=CN=C3C(=C2)NC)C(=O)N)C,*c1ccccc1,CNc1cc(Nc2cc(C)cc([Br:1])c2)nn2c(C(N)=O)cnc12
199,[*]C1=CC=C(C=C1)C(=O)N[C@H]2C[C@@H](C2)OC3=CC(=C(C=C3)C#N)Cl,*c1ccccc1,N#Cc1ccc(O[C@H]2C[C@H](NC(=O)c3ccc([Br:1])cc3)C2)cc1Cl
200,[*]NS(=O)(=O)C1=C(C=C(C=C1)NC2=NC=C(C(=N2)NC3=C(C(=CC=C3)F)C(=O)N)Br)C,*N,Cc1cc(Nc2ncc(Br)c(Nc3cccc(F)c3C(N)=O)n2)ccc1S(=O)(=O)[NH2:1]
201,[*]C1=CC(=CC(=C1F)CNC2=NC(=NC=C2Cl)NC3=CN(N=C3)C)F,*c1ccccc1,Cn1cc(Nc2ncc(Cl)c(NCc3cc(F)cc([Br:1])c3F)n2)cn1
202,[*]N1CCC[C@H]1COC2=NC3=C(CCN(C3)C4=CC=CC5=C4C(=CC=C5)Cl)C(=N2)N6CCN([C@H](C6)CC#N)C(=O)C(=C)F,*N1CCCC1,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCC[NH:1]3)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N
